科学家,句子编号,句子,情感得分,情感类别
居里夫人,178,"她在由于丈夫的新职务才得以居住的整套住房里,不可 能既保持女校校长职务,又照管她亲生的五个孩子",0.9973,正面
居里夫人,179,"斯可罗多夫 斯卡夫人不无遗憾地辞去自己在女子中学的职务,离开弗瑞达路 那所房子",0.9993,正面
居里夫人,180,"在离开之前几个月(1867年11月7日),玛丽 居里 小 玛妮雅就出生在那所房子里 泰 啊,我的安秀佩希欧,你睡着了么? 玛妮雅蜷缩在母亲脚旁的矮凳上,摇摇头,说: 没有睡,妈妈,我很好",0.9997,正面
居里夫人,181,斯可罗多夫斯卡夫人又用她那轻柔的手指抚摸她最小的女儿 的前额,0.9398,正面
居里夫人,182,"这种抚摸是玛妮雅所知道的最亲切的表示了;早在玛妮 雅能记事的时候起,她母亲就没有拥吻过她",0.9999,正面
居里夫人,183,"那时候,她所能想象 到的最大幸福,莫过于蜷缩在这个多恩多虑的妇人身边,并且在几 乎看不出来的一些示意、一句话、一个微笑和亲切的一瞥中,感觉 到有一种极深厚的慈爱保护着她,关注着她的命运",1.0,正面
居里夫人,184,"她还不了解这些习惯的令人痛苦的原因,也不懂她的母亲 为什么严格地使自己与他们隔离",0.9149,正面
居里夫人,185,"斯可罗多夫斯卡夫人这时候已 经病得很重,生玛妮雅的时候,她就有了结核病的初期症状,后来 五年中,虽然经过多方调治,她的病还是发展了",0.9514,正面
居里夫人,186,"不过这位勇敢的 基督徒总是生气勃勃,衣着整洁,照旧过着忙碌的主妇生活,给人 一种身体康健的错觉;她自己却立下严格的规矩:只用她专用的餐 具,不拥吻她的儿女",1.0,正面
居里夫人,187,"那些小斯可罗多夫斯基不大知道她有这种 可怕的病症他们只听见由一间屋子里传来的一阵阵短促的 千咳声,只看见教师脸上的忧愁阴影,只知道由前些日子起,他们 的晚祷辞里加了一句很短的话:保佑我母亲恢复健康! 这个年轻的妇人站起来,轻轻地把拽住她的孩子推开",0.9524,正面
居里夫人,188,"让我走,玛妞希雅我有事",0.997,正面
居里夫人,189,"我可以在这里么?我我可以读书么? 我看你最好到花园去,今天天气真好! 玛妮雅每次说到读书, 一种特有的羞怯总使她双颊晕红",1.0,正面
居里夫人,190,"前 一年他们住在乡下的时候,布罗妮雅觉得独自学字母太乏味,想拿 她的小妹妹作教育试验,跟她妹妹玩教师游戏",0.9979,正面
居里夫人,191,"这两个小女孩 有好几个星期总在一起,用纸版剪的字母随意排列成字",0.1255,负面
居里夫人,192,"后来有 一天早晨,布罗妮雅正在她的父母面前结结巴巴地读一段很简单 的文字,玛妮雅听得不耐烦,由姐姐手上拿过那本打开的书,很流 利地读出那一页上的第一句",0.9998,正面
居里夫人,193,"起初,周围的寂静使她很得意,就继 续玩这个极有趣的游戏;但是她忽然惊慌起来,看了看斯可罗多 夫斯基先生和夫人惊呆了的脸,又看了看布罗妮雅不高兴的样子, 结结巴巴地说了几句含糊不清的话,就不由得哭了;神童的气概完 全消失,她仍然不过是一个四岁的孩子,痛哭着并且悲哀地重复着 说: 请原谅我原谅我我不是故意这不是我的错 也不是布罗妮雅的错这只是因为它太容易了! 玛妮雅突然失望地想到,或许因为她学了读书,他们永远不肯 原谅她",1.0,正面
居里夫人,194,"在这次雄忘的事发生之后,这个小孩渐渐把大小写的字母都 认熟了;由于她的父母总是避免给她书,她才没有显著的进步",0.7766,正面
居里夫人,195,"他们都是很谨慎的教师,总担心他们的小女儿智力发育过早,所以 每逢她伸手去拿屋里散乱地放着的大字书本的时候,就叫她作别 的事:你还是去玩木块罢你的洋娃娃在哪里?唱个歌给 我昕或是象今天这样:我看你最好到花园去 玛妮雅向她方才进来的那扇门看了一眼",1.0,正面
居里夫人,196,"木块在地板上滚动 的声音,和板壁隔不住的叫喊声音,使她明白她不大可能在那里找 到陪她散步的伴侣;到厨房去也不会有什么希望,因为不断的闲谈 声和很响的弄炉子的声音,告诉她仆人们正在做晚饭",0.1159,负面
居里夫人,197,我去找素希雅,0.9828,正面
居里夫人,198,"你愿意找她,就去罢",0.7594,正面
居里夫人,199,"素希雅! 素希雅! 姐妹俩手拉着手,走过她们每天总在那里玩捉迷藏和摸 瞎的那个窄院子;过了校舍楼,她们走到一个虫蛀了的木头门前, 进去就是一个平坦的大花园,里面长着稀疏小草的草地和围在墙 里的树木,微微散发出泥土的香味和乡村的气息",1.0,正面
居里夫人,200,"素希雅,我们很快就要到兹窝拉去了吗? 还早呢七月以前去不了",0.9999,正面
居里夫人,201,"你还记得兹窝拉? 玛妮雅天赋有惊人的记忆力,她清楚地记得去年夏天和姐姐 们在一条小河里划水玩, 一玩就是好几个钟点记得她们秘密 地捏泥饼,衣服和围裙上都溅了黑泥点;还把泥饼放在一块只有 她们知道的木板上晒记得那棵老菩提树,有时候七八个小捣 乱她的表亲和朋友一齐爬上去,他们也常把她臂太 弱、腿太短的小东西举上树去;他们在大枝上铺着又凉又脆 的白菜叶,在细枝间铺的白菜叶上晾着醋栗、嫩的生胡萝卜和樱 桃等等食物 她记得在马尔基,约瑟夫在一个燥热的谷仓里学乘法表,他们 试着要把她埋在那流动的谷粒堆里!她也记得斯可西波夫斯基老 爹,他驾着大型的四轮马车的时候,总是那样高兴地把鞭子抽得噼 噼啪啪地响!她还记得克萨维尔叔父的马! 这几个城里生长的孩子,总是能过上很有趣的假期",1.0,正面
居里夫人,202,"他们的 家族很大,只有他们这一支住在城里,各地方都有一些斯可罗多夫 斯基或柏古斯基家的人在耕种一小块波兰土地,虽然他们的住处 并不讲究,但是总有空闲屋子,在天气宜人的季节,可以请这位中 学教师一家居住;因此这一家的景况虽不富裕,玛妮雅却从未住过 华沙居民夏天在疗养地经常居住的那些平常寓所",0.9995,正面
居里夫人,203,"到了夏天: 这两个知识分子的女儿就成为以她这一族最深的天性来说, 不如说又成为一个粗野的小农民",0.9996,正面
居里夫人,204,"我们赛跑罢我敢说我准比你先到花园尽头!素希雅高 兴地喊着,正正经经地扮演母亲这个角色",0.9999,正面
居里夫人,205,"我不愿意跑,我要你讲故事给我听 没有人连这个教师和他的夫人也算在内讲故事能比 得上素希雅",0.9997,正面
居里夫人,206,"她的想象力能给每一个轶事或神话加上非凡的渲 染,象是音乐名手奏出来的绝妙的变奏",0.9955,正面
居里夫人,207,"她也常编一些短小的喜 剧,满怀激情地表演给她的惊奇无限的弟弟妹妹听",1.0,正面
居里夫人,208,"素希雅的创 作才能和艺术才能征服了玛妮雅,她听着那些虚幻的冒险故事, 时而大笑,时而颤抖,其中纷繁的头绪,是五岁的孩子不容易理 解 的",1.0,正面
居里夫人,209,"不久这两个女孩就走回家去;她们越走近学校,比较大的一个 就越控制住自己,并且把声音放低",0.9965,正面
居里夫人,210,"她大声讲着的那个自己编的 故事并没有完,但是到了在学校右翼的房子跟前,她就中止了;这 两个女孩子突然静悄悄地从房子的窗前走过,这些窗户都挂着同 样的硬花边窗帘",0.9882,正面
居里夫人,211,"里面住的是斯可罗多夫斯基一家最恨也最怕的人物依凡诺夫 先生,他是这所学校的校长;在学校范围之内,他是代表沙皇政 府 的",0.9999,正面
居里夫人,212,"在1872年,作为一个波兰籍俄国臣民而又属于这个敏感的、 容易冲动的知识界,真是不幸极了;他们中间酝酿着反抗的激烈情 绪,对于强加在身上的奴役,比社会上其他阶层的人们更感痛切",1.0,正面
居里夫人,213,"整整一世纪以前,弱小波兰的强邻是一些贪残的君主,他们决 定消灭波兰",0.6019,正面
居里夫人,214,"瓜分了这块不幸土地的德意志、俄罗斯、奥地利, 三度重新分配所得的部分",0.9909,正面
居里夫人,215,"波兰人也曾起来反抗这些压迫者,但 是毫无用处,他们只使那束缚囚犯的枷锁更为收紧",0.9967,正面
居里夫人,216,"1831年的英 勇革命失败之后,沙皇尼古拉下诏宣布一些严厉的报复手段, 用来对付俄属波兰;爱国志士被大批监禁或放逐,他们的财产 被没收 1863年,进行了一次新尝试,结果又是一场新灾难;起义的 德意志、奥地利、俄罗斯在1772年、1793年和1795年三次瓜分波兰,在 最末一次瓜分之后,波兰完全灭亡. 1831年革命:十九世纪二十年代,在华沙有学生们组织的一个秘密团体,他 们受了法国1830年7月革命的影响,在1830年11月起义,占领了华沙,夺到军火 仓库,把市民武装起来,组织了新政府,并在12月召开了新议会,宣布推翻沙皇尼 古拉一世兼波兰王的统治",1.0,正面
居里夫人,217,"沙皇派遣军队去镇压,那时波兰军队有十万人,有几个月 打退了沙皇军队的进攻;到1831年8月26日沙皇军队才攻破了华沙",0.6403,正面
居里夫人,218,"沙皇残暴地惩 罚了起义的人,有五千家被放逐到高加索,土地被没收,二百六十个学生被强迫编入 军队,三十个参加起义的妇女被强迫出家作修女.这次起义是完全失败了,失败的原 因是这次民族运动没有和农民运动结合起来,起义的人们是那时的资产阶级,他们不 愿把土地分给农民,因此得不到农民的支援",0.9999,正面
居里夫人,219,"沙皇尼古拉(17961855),保罗一世的第三子,1825年,在他的哥哥亚历 山大一世死后继位,用武力实行专制和大斯拉夫主义",0.9973,正面
居里夫人,220,"他把波兰改为俄国的一个省,残 酷地压制波兰人民,他想吞并土耳其,遭到英法两国的反对,引起克里米亚战争",0.9851,正面
居里夫人,221,"1863年革命:1863年1月,在波兰有十五个地方同时起义,1月末,在华沙 的波兰地下革命政府发表宣言,把地主的土地分给农民,同时发布总动员令,农民热 烈地参加游击队伍;但是这个政府大部分是由资产阶级组成的,他们害怕农民战争, 于是又取消动员令,叫农民回家;这个反动的办法减弱了起义的力量",0.9971,正面
居里夫人,222,"沙皇亚历山大 二世和普鲁士王同意合力镇压起义,在1865年4月底(起义开始后二十八个月),沙 皇军队扫灭了起义军最后一支队伍",0.988,正面
居里夫人,223,"有一千五百名参加起义的志士被处死刑,九千个 波兰人被放逐到西伯利亚,三万起义的人战死",0.7601,正面
居里夫人,224,"波兰这次对沙皇的武装斗争得到了许 多民族(包括革命的俄国人在内)的声援,而英、法两国工人对于英、法政府在波兰 起义中的罪恶行为的共同抗议是第一国际的起点",0.77,正面
居里夫人,225,"人们只有锄头.镰刀、木棍,去抵抗沙皇军队的马枪",0.9192,正面
居里夫人,226,"十八个月决 死战的结果,是在华沙的城墙上竖了五个绞架,起义首领们的尸体 挂在上面摇摆着",0.9281,正面
居里夫人,227,"这次悲剧之后,俄国用尽种种手段,企图使那不肯死去的波兰 服从",0.9989,正面
居里夫人,228,"当身戴锁链的起义志士们向冰天雪地的西伯利亚进发时, 一 大批去强迫波兰俄国化的人警察、教师、官吏却源源涌进 这个国家",0.9727,正面
居里夫人,229,"这些人的任务是什么?是监视波兰人民,压迫他们的 宗教,禁止可疑的报纸和书籍,逐渐废止使用民族语言总而言 之,是消灭一个民族的灵魂",0.9992,正面
居里夫人,230,"但是在敌对阵营里,也立刻组织了抵抗;那几次不幸的经验向 波兰人证明目前没有以武力争回自由的机会",0.9906,正面
居里夫人,231,"他们需要的是等待, 是消除等待期间会出现的萎靡不振和灰心丧气这两个危险",0.0042,负面
居里夫人,232,"这时候,战场换了地方",0.0884,负面
居里夫人,233,"斗争的英雄已经不是袭击哥萨克兵 并且在倒地时象著名的路易 纳尔布特那样喊着为祖国牺牲是 何等的幸福! 的手持镰刀的斗士们;斗争的英雄是知识分 子、艺术家、传道士、学校教师,新一代的思想全仗他们领导",1.0,正面
居里夫人,234,"他们 的勇气是用来强迫自己作伪,忍受一切屈辱,以求维持沙皇还容许 他们占有的位置,借以秘密组织青年,领导自己的同胞",0.989,正面
居里夫人,235,"在波兰的每一所公立中学校里,征服者与被征服者,受迫害的 教师与当密探的校长斯可罗多夫斯基们与依凡诺夫们,就这 样表面上彼此客客气气,心里都暗藏极深的敌意",1.0,正面
居里夫人,236,"在诺佛立普基路的依凡诺夫,更是格外可恶",0.671,正面
居里夫人,237,"他对于被迫用 俄语教授本国儿童的属下,毫不怜悯;对他们时而用甜蜜的恭维, 时而用粗野的斥责",0.9975,正面
居里夫人,238,"依凡诺夫毫无学识,但是热心起来的时候,却 要看走读学生的作业,在里面找寻小男孩一时疏忽写下的波兰语 词",0.9852,正面
