科学家,句子编号,句子,情感得分
丽丝·迈特纳,2152,"78在1933年, 这也是当时德国政治局势的一种反映,那种局势迫使丽丝 迈特纳去考虑许多和物理学全然无关的问题",-1.0
丽丝·迈特纳,2160,"但是人们能干什么呢?生活还在继续, 而且尽管有那些经济非常困难的时期,物理学也还在继续 着",-2.0
丽丝·迈特纳,2167,"3 尽管如此,政治还是使人们挺担心,以致在1月底的一 个星期一早晨,安妮玛丽 薛定谔想找一些同伴并来到丽丝 的住处听无线电广播",-1.2
丽丝·迈特纳,2177,"共产党员受到指责,数以千计 的党员被捕人狱,宣布了紧急状态,魏玛宪法所作的人权保 证被停止,大选是在书报检查、逮捕、殴打和暗杀中举行的, 各地警察参与其事或袖手旁观",-1.0
丽丝·迈特纳,2184,"褐衫队员们在街 上横冲直撞,把政府位置上不合作的官员从肉体上消灭,把 犹太律师和犹太法官从法庭上逐出,并且逮捕了政治上的反 对者",-1.0
丽丝·迈特纳,2221,"当爱因斯坦反驳了这种肆意 的歪曲时,他就被指摘为没能在向我们涌来的谎言洪 水面前捍卫德国",-1.0
丽丝·迈特纳,2230,"大 学的假期已经正式延长到5月1日,显然是为了有时间在各 种问题上达成一种看法",-1.0
丽丝·迈特纳,2234,"作为大学的兼职教授,丽丝 迈特纳被要求填一份调查 表,要填明被聘日期,战争职务性质,以及最后的和唯一重 要的问题 Rassezugeborigkeit der 4 Groeltern (她的祖父 母和外祖父母的民族成分)",-1.0
丽丝·迈特纳,2251,8 由于战争服务而免于解雇的那些人面临着困难的选择 了,-1.0
丽丝·迈特纳,2263,"我在12年的艰辛工作中在格廷根建立起来的 一切东西全都毁于一旦了 我到树林中散了一次步,悲观绝 望,考虑着如何援救我的家庭",-1.0
丽丝·迈特纳,2265,"海蒂保持了冷静的头脑,没有任何绝望的表现",-1.0
丽丝·迈特纳,2278,"在犹太人中,也很少有人 了解纳粹将使用一切手段来把他们从德国生活中清除掉 不仅使用法律,而且也使用欺骗、威胁和暴力",-1.0
丽丝·迈特纳,2303,"他觉得无用了,痛苦 而孤独;他觉得自己活得太长了",-1.0
丽丝·迈特纳,2331,"对丽丝来说, 有过许多和朋友们的苦恼讨论,不眠之夜, 一种无助的和孤 立的感觉;对那些合作者们来说,则是新的权力、党的会议 和研究所范围之内的权势较量",-1.0
丽丝·迈特纳,2338,"像许多学术界人士一样,他曾经是不关心政治 的,现在他觉得难以相信在美国和加拿大的报纸上读到的那 些东西了",-1.0
丽丝·迈特纳,2345,"你不在这里对艾迪特来说也是很 145 难过的你知道她有时会多么垂头丧气,而且在现在这种时候 我也不是使她感到好一些的合适人选",-1.0
丽丝·迈特纳,2349,"而且,她又一次请求了哈恩放弃加利福尼亚之 行而返回柏林",-1.0
丽丝·迈特纳,2350,"这是所有我们的科学熟人和科学同事的意 见,而不仅仅是我个人的愿望哈伯的辞职当然使人们感 到很痛苦",-1.5
丽丝·迈特纳,2357,"但是人们必 须赞赏普朗克、劳厄、[威廉 ]施楞克和许多别人弗朗 克有一次来过柏林,他不被允许再涉足于他[从前的]研究 所,这确实是他很难忍受的,而不幸却对许多人都没有两样",-1.0
丽丝·迈特纳,2359,"反犹主 义只是一个问题;这里还有一些同样严重乃至更加严重的问 题,而任何关心德国的人都应该为所有这些问题将如何发展 而担心",-0.2
丽丝·迈特纳,2368,"3 普朗克、哈恩和其他身居有影响地位的人们,相信自己 没什么事可作,只能保护自己和挽救各大学、学会和研究所 185 14.5 中剩下来的东西,但是继续生存要付出代价:在某些问题上 低头认输,在其余问题上寻求折衷办法",-1.0
丽丝·迈特纳,2390,"那么我为什么 应该反对它呢?你们看,道义的观点是完全不存在的,或是很软 弱的而正是在这种基础上,我在1931年就得到了一个结论: 希特勒将会掌权,并非因为纳粹革命的力量是如此地强大,而是 因为我认为那将不会有任何的阻力",-1.0
丽丝·迈特纳,2397,"他们可能觉得对他们的犹 太朋友的处理是令人扫兴的,甚至是令人伤心的,然而在他 们看来,那还不是不可忍受的;他们的焦点不是在道德上或 个人权利上,而是在他们自己的职业上",-1.0
丽丝·迈特纳,2407,普朗 克也担心此事会给留下来的人带来政治伤害,-1.0
丽丝·迈特纳,2408,他要求薛定谔 借口健康问题而提出请假,-1.0
丽丝·迈特纳,2414,普朗克劝一位担心的同事 说:到国外去愉快地旅行一次并作一点研究工作吧,-1.0
丽丝·迈特纳,2420,"移居国外是艰难的:全世界正 处于经济衰退中,工作很难找",-1.0
丽丝·迈特纳,2422,"她舍不了她的物理分部: 我从它最早的一块小石头建起了它;可以说,它是我一生的 工作,而且把我自己和它分离开来显得是那样困难得可 怕",-1.0
丽丝·迈特纳,2424,"她办好了一切手续,然后 却在普朗克的劝告下放弃了;普朗克认为,她的离开可能会 189 2020.9.1 149 妨害她的重返柏林",-1.0
丽丝·迈特纳,2441,她不准备 为了未知的东西放弃已有的东西,-1.0
丽丝·迈特纳,2442,她已经亲自看到了她那些 逃亡朋友们的流离失所和哈伯的悲剧,-1.0
丽丝·迈特纳,2444,"在 1933年的夏季中,迈特纳的名字出现在即将在柏林大学被解 职 的 人 们 的 名 单 上 ; 虽 然 对 战 前 就 已 是 正 式 (planmassige) 教师的人们给予豁免,但是迈特纳当普朗克的 助教却有是否planmassig 的问题,因为她直到1922年才取 得大学授课资格 (Habilitation)",-1.0
丽丝·迈特纳,2462,"1934年, 一个后来被他的合作者描述成 用最讨厌的方法制造麻烦的人的青年Dozent (讲师)荷尔 曼 法楞布喇赫在他的讲师协会头目的教唆下企图对迈特纳 发动攻击",-1.75
丽丝·迈特纳,2464,"甭管真假,迈特纳知道这是文不对题的,因 为使她成为任何一个狭路相逢的机会主义的麻烦制造者的靶 子的,是种族问题而不是性别问题",-1.0
丽丝·迈特纳,2465,"有些时候,种族的攻击是披着科学批评的伪装的",-1.0
丽丝·迈特纳,2475,"一个月后他又写道:Naturwissenschaften 现在 日子很难过我现在收到的每一篇文章都是雪中送炭式的 帮助 [出版者]很婉转地通知我说,我的作者中非亚 利安人太多了",-0.25
丽丝·迈特纳,2479,"7一种种族主义的亚利安物理152 学的两个长期宣扬者约翰 斯塔克和厄恩斯特 盖尔克,责 备柏林诺通过几十年传播爱因斯坦的言论而排斥每一种别 的意见来和普朗克合谋压制科学中的自由讨论",-1.0
丽丝·迈特纳,2481,"Naturwis- 193 senschaften 发行困难,从而在1935年8月间,它的出版者尤 里亚斯 施普灵格就终于辞退了柏林诺",-1.0
丽丝·迈特纳,2501,"他们认为那都是政治问题,不在他们的责任范围 之内,但是当他们自己的影响和他们学科的前途受到威胁时, 他们却愿意起来斗争了",-1.0
丽丝·迈特纳,2516,"例如,在1935年,有 一位因为他的反纳粹观点而上了黑名单的青年物理学家马丁 诺德迈耶尔向普朗克申诉说:迈特纳教授女士通知我说, 您担心我的被任用将成为研究所的一种负担对我来说, 威廉皇帝研究所是唯一的出路,因为它不受大学的控制 这意味着进行科学研究或放弃物理之间的区别",-1.0
丽丝·迈特纳,2528,"很不幸的是,这只有在我离开德国以后才被 我弄明白",-1.5
丽丝·迈特纳,2529,"81 然而,对多数科学家来说,在第三帝国统治下工作的道 德根本就不是一个问题",-1.0
丽丝·迈特纳,2530,"相反地,他们使自己确信,他们通 过使科学不受道德问题或政治问题的影响而最有效地反抗了 纳粹",-1.0
丽丝·迈特纳,2532,"普朗克厌恶纳粹,但是却达成155 了折衷办法来一般地保持德国科学而特别地保持威廉皇帝学 会",-1.0
丽丝·迈特纳,2537,"3 在战争的很久以后,哈恩还会回忆这些细微末节,把它 们说成痛苦的经历,8尽管他的研究所从来没受过苦",-1.0
丽丝·迈特纳,2538,"迷恋 着他的研究所而且为将来担着惊怕,他不愿意用道德上的保 留使问题复杂化",-1.0
丽丝·迈特纳,2555,87普朗克为冒犯政府而甚感难过,-1.0
丽丝·迈特纳,2567,哈恩担心他已经明显地削弱了自己的研究所,-1.0
丽丝·迈特纳,2583,"8战后不久拍摄的一张照片,显示出斯特喇斯曼像一个 被多年的困苦和焦虑折磨坏了的人",-1.0
丽丝·迈特纳,2589,"他相信科 学家们不应该积极地参与政治,并且在参加了爱因斯坦被普 鲁士科学院开除的斗争以后,责备了爱因斯坦的公开言论",-1.0
丽丝·迈特纳,2594,他为了把约翰 斯塔克拒于普鲁士科学院门外而进行了艰苦的斗争,-1.0
丽丝·迈特纳,2607,"当阿诺耳德 柏林诺变得 越来越孤独、颓废和病弱时,劳厄就是他最忠实的朋友",-1.0
丽丝·迈特纳,2671,"然而,困难在于多数中子源都是很弱的:数以千计的粒 子可以轰击一种轻元素(通常是铍)而只产生少数几个中子",-1.0
丽丝·迈特纳,2672,"在这个问题上,罗马集体是幸运的",-1.0
丽丝·迈特纳,2697,"因此,就不仅可能而且很可能的就是铀将俘获一个中子, 然后通过发射而衰变为元素93: 232U+n3U23?+-e 但是问题还不止如此,在中子轰击下,铀至少产生4种 新的活性物",-1.0
丽丝·迈特纳,2748,"只有 一个例外:1934年9月,化学家和铼的发现者之一伊达 诺 达克批评了费密的化学及其微小核变化的假设",-1.0
丽丝·迈特纳,2751,"在罗马,她的文章被读了但被忽视了,而在柏林 则从来没被认真考虑过",-1.0
丽丝·迈特纳,2792,"只要可能,人们总是试图利用化学分 离法,但这总是有困难的,因为物质数量太小而其化学性质 又不很确定",-1.0
丽丝·迈特纳,2814,"相反地,对于 (n,a) 反应中所发射 的粒子的寻索曾经是不成功的",-1.0
丽丝·迈特纳,2815,"从物理学家的角度来看,局 势是相当令人不满意的",-1.0
丽丝·迈特纳,2824,"相反地,迈特纳的工作却表明,铀问题已经变得更大得多,更 难得多,也比仅仪是新元素的寻求更重要得多了",-1.0
丽丝·迈特纳,2844,"她在Zeitschrift fur Physik 上发表的报告,证明了 这种任务是多么地困难",-1.0
丽丝·迈特纳,2862,"在1937年,不论是迈特纳还是任何别的物理 学家,都不曾设想过大分裂或较大的蜕变---这问题从来没 有讨论过",-1.0
丽丝·迈特纳,2889,"迈特纳指出:对于封 外才克尔所提出的模型来说, 三种同质异能核的假说带来了相当大的困难",-1.0
丽丝·迈特纳,2908,"困难不在于方法或数据而在于从一开始就形成了研究的 构架的那些假设-物理学所规定的小的核电荷,关于铀后 元素的错误化学",-1.0
丽丝·迈特纳,2909,"当这两条错误的原理被粗心大意地拼接起 来时,困难就成为多重的了;每一条原理都给另一条原理带 来了一种真理的外表,每一条原理都妨碍了另一条原理的认 真检验",-1.0
丽丝·迈特纳,2921,"作为集体的领导和唯一的物理学家,她对整个计划负 责;更加了解它的那些困难而且更加为那些方面而伤脑筋,她 没有充分地理解[斯特喇斯曼的观点]",-1.0
丽丝·迈特纳,2924,她接受了他们认为那太困难的判断,-1.0
丽丝·迈特纳,2926,我确实认为我们的不幸 就在于我们没有检查滤过物,-1.0
丽丝·迈特纳,2929,"正因为我懂得的化学太少,我很自然地总是担心那 些没有作过的事情",-1.0
丽丝·迈特纳,2931,Chemische Berichte 上的报告天衣无缝地回答了有着 化学兴趣的问题,-1.0
丽丝·迈特纳,2934,化学没有更多的问题了,-1.0
丽丝·迈特纳,2940,"除了同质异能性以外,迈特纳还受到过程1和2中的 衰变系列的长度的困扰:她知道,238U 仅仅俘获一个中子不应 该造成一个那么不稳定的核,以致需要五次或更多次相继的 发射来放松它",-1.0
丽丝·迈特纳,2949,"很在乎用科学上的承认来加强他的岌岌可危的政治地位 的哈恩,对居里有点儿生气",-1.0
丽丝·迈特纳,2958,"和铀相比,钍的研究是在本质上更加 困难的,因为在衰变产物中放射性钍(228Th) 倾向于掩蔽较 弱的中子诱发的活性",-1.0
丽丝·迈特纳,2959,"在这个问题上,柏林集体有他们的优 势",-1.0
丽丝·迈特纳,2973,"说明三个平行 (n,) 反应的问题是一个更大的问题",-1.0
丽丝·迈特纳,2997,"后来 她写道:很不幸的是,我们只在寻找滤过物中的一种钍同位 素的范围内重复了法国科学家们的实验,我们很肯定地判断 了那里没有这种东西",-1.5
丽丝·迈特纳,2999,"巴黎集体和柏林集体是竞争对手,他们带着很大的敬意、 有时是恼怒、而且还有某种傲视心理来看待对方",-1.0
丽丝·迈特纳,3008,"不愿意假设这可能实际上就是镧,居里和萨维奇 得出结论说,它除了铀后元素以外不可能是任何东西,它和 其他已知的铀后元素有着很不相同的[化学]性质,这是在 它的诠释方面带来了巨大困难的一种假说",-1.0
