科学家,句子编号,句子,情感得分
丽丝·迈特纳,6982,"129.Elisabeth Heisenberg,Inner Ezile:Recollections of a Life with Werner Heisenberg,trans.S.Cappellari and C.Morris(Boston:Birkhauser,1984),77- 81;Heisenberg,Physics and Beyond,181-182;Thomas Powers,Heisenberg's War(New York:Alfred A.Knopf,1993),114-116. 海森伯声称他要和波尔讨 论核武器工作的道德问题;关于这种说法的讨论见Cassidy,Uncertainty,437-438, 442,and Walker,German National Socialism,225-226. 130.Cassidy,Uncertainty,474.Forinner emigration,see Ernst Glaser, ""Zum Problem der 'Inneren Emigration'am beispiel von Hans Thirring,""in Stadler, Vertriebene Vernunfi I,1065-1074.Cassidy 指出,尽管海森伯动用了为了物理 学而使用战争的理由,他事实上却使物理学对战争成为有用的和使他自己对帝国 的统治者们成为可接受的了",-1.0
丽丝·迈特纳,6987,"在一篇较早 的给高德斯密的报告中(Rosbaud to Goudsmit,August 1945 [AIP]),罗斯保德叙 述了一次和海森伯的坦率讨论;在讨论中,他们在政治问题上是完全不一致的",-1.0
丽丝·迈特纳,6991,"134.Hendrik B.G.Casimir,Haphazard Reality:Half aCentury of Science (New York:Harper &.Row,1983),207-208;Walker,German National Socialism, 105. 135.Heisenberg to Dirk Coster,16 February 1943(DM,IMC 291051)Powers, 477 in Heisenberg's War,431-432, 举出了外才克尔对海森伯的信的诠释,即认为那 是一次迫切的然而却绝望的道歉,海森伯必然在字里行间隐藏了别的含意",-1.0
丽丝·迈特纳,6994,"在她的海森伯传即Inner Exile的第82页上有一段典型的论 述,把对犹太人的迫害说得似乎是庸人自扰和也许是幻觉式的在1943年9月 份,玻尔曾经逃出了丹麦,坐小船在夜间越过了海峡,表面上是害怕反对犹太人的 一种计划的威胁(本书作者的着重语气)也提到她丈夫为保证玻尔的研究所的 独立而受的艰苦(他不得不[和盖世太保们一起]吃吃喝喝没有任何更省 事的办法)",-1.0
丽丝·迈特纳,7021,"38.Operation Epsilon,76-77. 39.Ibid.,90. 40.Goudsmit,Alsos,46-49;Powers,Heisenberg's War,431;Cassidy,Uncer- tainty,485,513ff.Max Dresden (letter to the editor,Physics Today 44,no.5[May 1991]:92,94)提到高德斯密对海森伯深感失望和生气,认为他的忠于纳粹德国是 违反了国际物理学界关于正直和责任的标准",-1.0
丽丝·迈特纳,7034,"这种立场和 Walker 在(inLegendenand German National Socialism,Chap.7,n.85,p.264) 的立场相一致,Walker 指责了从Jungk 到现在 的后来作者们不加批判地接受了海森伯的故事",-1.0
丽丝·迈特纳,7044,"又,Time,20 August 1945,31,哈恩给Naturwis- senschaften 写了一篇没有信心的短文,但是已经逃避希特勒而来到哥本哈根 的迈特纳却把想法告诉了尼耳斯 玻尔,而玻尔就把它带到了美国,而美国的科学 家们就跳到了他们的原子破碎那里,然后就很有义气地等着,以便迈特纳能 够首先发表",-1.0
丽丝·迈特纳,7045,"69.Operation Epsilon,102-103. 70.Otto Hahn to Major Rittner,8 August 1945.Copy in Meitner's papers (MC);not reproduced in the Farm Hall transcripts 71.Hahn to Meitner,7 February 1939(MC). 72.So stated by Karl-Erik Zimen,Die Saga des Urans und der Januskopf des Fortschritts,""Atomwirtschaft(December 1988):578-584;and Zimen,Otto Hahn, Lise Meitner und die Kernspaltung im Ausblick auf die Zukunft,Phys.B1.35 :200-210. 73. 这一名称和本章的标题都来自Primo Levi,The Drowned and the Saved, trans.Raymond Rosenthal(New York:Vintage International,1989),31. 第十四章 抑制过去 1.For the Farm Hall reaction to Hahn's award see Operation Epsilon:The Farm Hall Transcripts(Berkeley,Los Angeles,and Oxford:University of California Press,1993),244ff. 2.Lilli Eppstein,Stocksund,pers.comm.,18 February 1987 3.Hans Pettersson to Lise Meitner,16 November 1945(MC).krokbenslaggare 这个词是指一个企图坑害别人的人,一个玩弄诡计的小人",-1.0
丽丝·迈特纳,7072,"关于各个诺贝尔委员会,见 Elisabeth Crawford, J.L.Heilbron,and Rebecca Ullrich,The Nobel Population:1901-1937(Berkeley: University of California,(ffice for History of Science and Technology/Uppsala:Up- psala University,Office for History of Science,1987),6-7. 19.Operation Epsilon,244-245;Krafft,Im Schatten der Sensation,483-484. 20.Karl-Erik Zimen,Otto Hahn,Lise Meitner und die Kernspaltung im Aus- blick auf die Zukunft,""Phys.Bl.35:200-210.诺贝尔委员会[原文如此, 应为王国科学院]的多数人不允许自己的观点被1945年的充满仇恨的气氛所污 染,而这就减轻了重建德国科学的困难",-1.0
丽丝·迈特纳,7082,"74.Aftonbladet,11 December 1946.For the translation,I am grateful to Lilli Eppstein. 75. Otto Hahn, Von den Natrlichen Umwandlungen des Urans zu seiner Kernspaltung Knstlichen Zerspaltung,La Priz Nobel en 1946(Stockholm,1948),167- 183.English translation:From the Natural Transmutations of Uranium to Its Arti ficial Fission,Nobel Lactures,Chemistry,1942-1962(Amsterdam:Elsevier, 1964),51-66. 76.Meitner,diary,14 December 1946(MC). 77.Hahn to Meitner,21 December 1938(MC), 78.Hahn,Mein Leben,206;My Life,199;Krafft,Im Schatten der Sensation, 484. 除了别的许多不确切处以外,哈恩还把他的旅馆记错了:他住在Grand Hotel, 不是Savoy. 79.In 1966,Hahn asked Frisch(Hahn to Frisch,19 August 1966 [MC]): ""Does Tante Lise stillhave resentments from July 1938 when she,accompanied by Herr Coster,left Germany?For a while she believed it was not at all necessary. 641 Frisch replied(Frisch to Hahn.23 August 1966 [MC]):She certainly regards it as right that she left Germany in 1938;she has often told me the story,and always with gratitude for the people who helped her leave. 80.Meitner,1950-1951 memorandum booklet,27-28 June 1951(MC):(H [指哈恩]和我,共餐责备我离开得这么晚:忘了我是按自己的动念来感受的, 以及发生在他和霍尔莱恩之间的事也忘了他在1933年留住了我",-1.0
丽丝·迈特纳,7087,"7.Meitner to Eva von Bahr-Bergius,31 August 1946(MC). 8.Meitner to Bahr-Bergius,24 December 1946(MC). 9.Meitner to Bahr-Bergius,31 August 1946(MC). 10.Meitner to James Franck,14 July 1957(FP). 11.Meitner to Franck,22 August 1952(FP). 12.Meitner to Franck,14 July 1957(FP). 13.Ibid. 14.Meitner to Frau[?]Schindler,20 February 1957(MC):较高级职位中 对妇女的排斥是严重的",-1.0
丽丝·迈特纳,7102,"并请参阅Mark Walker,German National Socialism and the Quest for Nuclear Power,1939-1949(Cambridge:Cam- bridge University Press,1989),213-215. 57.Laue to Meitner,15 June 1948(MC). 58.Meitner to Margrethe Bohr,10 July 1948(MC). 59.Meitner to Hahn,6 June 1948(MC);reprinted in Krafft,Im Schatten der Sensation,185-186. 60.Hahn to Meitner,16 June 1948(MC). 61.Meitner to Hahn,23 July 1948(MC). 表示着和迈特纳相同的观点,Ute Deichmann,in Biologen Unter Hitler(Frankfurt:Campus Verlag,1992),188,指 出,德国人当时并不了解,作为一个群体,他们是被外国科学家们深深不信任的,特 别是在那些被毁坏了的国土上,例如荷兰、比利时、法国和挪威",-1.0
丽丝·迈特纳,7107,"外才克尔的信 (C.F.von Weizsacker to Meitner,24 April 1948 [MC]) 是严重地自我中心式的:昨天晚上您让我深深看 到了降临到您身上的命运我知道,人们不能减缓彼此的孤独",-1.0
丽丝·迈特纳,7108,"而且,按照事情 已经发生的方式,我看到我尤其无法减缓您的孤独",-1.0
丽丝·迈特纳,7138,"在他的 Autobiography,p.171 上,哈恩抱怨了他的中子源太弱,但是在(peration Epsilon,p.143 上,他却说海森伯的实验室中有一个高电压装置,他从那里得到了 较强的制备物,即使在他的研究所已经迁到Tailfingen 以后",-1.0
丽丝·迈特纳,7171,"57.Meitner to Franck,14 July 1957(FP). 58.Richard Rhodes,""The Complementarity of the Bomb,""J.Chem.Educ.66 :376-379. 59.Lise Meitner,Lecture,Austrian UNESCOCommission,30 March 1953,in Atomenergie und Frieden:Lise Meitner und Otto Hahn(Vienna:Wilhelm Frick-Ver- Iag,1954),11-26.on 23-24. 60.Meitner to Franck,?March 1958(FP), 61.Meitner to Franck,6October 1957(FP). 62.Meitner to Lilli Eppstein,27 September 1962(EC). 63.Meitner to James Franck,6May 1960(FP). 64.Meitner to Franck,19 August 1957(FP). 65.Meitner to Franck,15 March 1956(FP). 66.Meitner to Hahn,22 June 1953(MC). 67.Meitner to Franck,25 July 1961;also 30 November 1963(FP)(incorrectly given as 20 November 1963 in Jost Lemmerich,Mux Born,James Franck:Physiker in ihrer Zeit:Der Luxus der Gewissens[Berlin:Staatsbibliothek Preussischer Kul- turbesitz,Ausstellungskatalog 17,1982],172;the letter was written shortly after the assassination of President John F.Kennedy). 68.Meitner to Berta Karlik,13July 1959.Quoted in Karlik,Lise Meitner; Nachruf,Alman.Osterr.Akad.Wiss.119:345354. 69.Meitner to Franck,9 October 1958(FP). 70.Lise Meitner,""The Status of Women in the Professions,""Physics Toduy 13, no.8(August 1960):17-21. 71.Meitner to Franck,19 June 1959(FP). 72.Meitner to Franck,9 October 1958;29 March 1959;20 August 1959 (FP). 73.Meitner to Berta Karlik,3 April 1953.Quoted in Karlik,Lise Meitner, 353.Also see Berta Karlik,In Memoriam Lise Meitner,Phys.BI.35:49 -52. 74.Meitner to Berta Karlik,24 August 1950(MC). 75.Meitner to Eppstein,4 October 1963(EC). 76.Lise Meitner,Looking Back,Bull.Atom.Sci.20,no.11(November 1964):2-7. 77.(Otto Robert Frisch,interview,22 March 1975,Cambridge. 657 一 、 三 、 五 、 日 78.Meitner to Hahn,15 November 1953(MC);Meitner to Hertha Sponer,16 December 1953(FP). 79.Meitner to Eppstein,1 November 1960(EC). 80.Meitner to Eppstein,4 October 1963(EC). 81.Meitner to Eppstein,12 December 1963(EC). 82.Meitner to Franck,25 June 1961(FP). 83.Meitner-Franck correspondence,1960(FP);Meitner to Eppstein,16 January 1964(EC). 84.Meitner to Eppstein,1 November 1960(EC). 85.Meitner to Margrethe Bohr,17 June 1947(MC). 86.Meitner to Elisabeth Schiemann,18 November 1961(MPG). 87.Meitner to Eppstein,16 January 1964(EC). 88.Karlik,""Lise Meitner,""in Neue Osterreichische Biographie,Band XX(Wien: Amalthea Verlag,1979),51-56. 89.Meitner to Franck,20 March 1961;25 July 1961(FP);Meitner to Elisabeth Schiemann,18 November 1961(MPG). 90.Meitner to Franck,30 November 1963(FP). 503 91.1960年前后迈特纳笔记本 (MC) 摘录: 提给O.R. [奥托 罗伯特]的向题: 为什么e- 和e+ 是粒子和反粒子而和+却不是? 非奇异性力(对速度的依赖性) 有效核矩起源于物质内部的自由核矩问题 Pauling 的共振价健理论 带电粒子的谱密度 highfalutin? 金属中的费密面?反常趋肤效应? juke box? 史前巨石群(考古学)? 自旋-自旋弛豫效应? 核形状因子的意义是什么? 92.Meitner to Franck,20 March 1961(FP).In 1961, 缪斯堡尔正在被考虑 授予诺贝尔物理学奖",-1.0
