node_name,node_type,weight,sentiment,word_count,degree
事实证明玛丽亚并不是唯一支持我的人“刻毒先生”跟其,institution,1,0.0,0,1
何他们选择站在学生而不是同事一边对此我永远感激不尽 尽管如此“刻毒先生”并没有善罢甘休高中快结束时他,institution,1,0.0,0,1
这个人失败了尽管如此我还是从他身上学到了一点很重 要的一点并不是每个人都会支持我不是每个人都希望我顺利,institution,1,0.0,0,1
你在一个地方度过了你的童年那是你所熟悉的那是你所熟 悉的全部也许你甚至认为生活就该如此绣花靠枕有着所有那,institution,1,0.0,0,1
同这次离开不是一周也不是一个夏天这是一件崭新的事是,institution,1,0.0,0,1
一段极简的科学插曲,institution,1,0.0,0,1
全球科学家正在做出一项很重要的发现当时年仅五岁的我还不会,institution,1,0.0,0,1
意味着制造相应的蛋白质他们还知道蛋白质,institution,1,0.0,0,1
然后将这些信息从细胞核中携带到细胞的其他地方进,institution,1,0.0,0,1
一旦制成这种蛋白质就会发挥作用从而维持你的生命力 那么携带指令的mrna分子会发生什么呢它会指导更多的蛋 白质合成然后就消失了降解酶会将mrna分解为它的原材料,institution,1,0.0,0,1
但我们已经有些超前了现在让我们回到20世纪70年代的匈,institution,1,0.0,0,1
生的奋斗目标在我们这一级有两名来自南斯拉夫的匈牙利裔学 生还有两名从越南远道而来的女孩,institution,1,0.0,0,1
这种方法可以让我们更好地融入集体房间里有三张床一个水 槽还有一些供学习时使用的桌椅一整面墙都是窗户房间非常 明亮有现代感是消磨时光的好地方我喜欢在那里学习,institution,1,0.0,0,1
一点即使我们的一些同行可能是秘密警察的线人他们的刺探活 动也不太可能像过去那样以逮捕或枪杀而告终如今政府更有 可能采取的做法是取消演讲者或音乐家进校园的活动而不是为难,institution,1,0.0,0,1
lászló,institution,1,0.0,0,1
察包括做客彼此的家那不是很有意思吗从一家到另一家了 解我们每个人来自哪里 我再次看向苏珊这次她与我对视嘴角浮现出了微笑,institution,1,0.0,0,1
干活时阳光温暖着我们的皮肤教授们就在一旁采摘偶尔,institution,1,0.0,0,1
我所能想到的就是这些数字241240,institution,1,0.0,0,1
到了第三年我被推荐获得匈牙利人民共和国学习奖这是学生所,institution,1,0.0,0,1
不过很奇怪当教育部送回名单时上面只有14个名字我,institution,1,0.0,0,1
我没有工作所需的溶剂 我不知道如何制备该溶剂 即使知道如何制备 我也没有原料,institution,1,0.0,0,1
是我以前的同学他从塞格德大学生物学系退学了他欢迎我加入 他们的群体就好像我是这些男生中的一员那样那年夏天我去,institution,1,0.0,0,1
来瓶可乐怎么样”贝拉问我记得他问的是可乐而不,institution,1,0.0,0,1
那我们会一起去看那部电影吗”他问,institution,1,0.0,0,1
一个可笑的借口,institution,1,0.0,0,1
我太紧张了”我说,institution,1,0.0,0,1
到博士学位无论我们拥有数十年的经验还是初出茅庐我们都在 为这个世界的知识体系做出贡献每个人都应该被认真对待,institution,1,0.0,0,1
的褶皱在明亮的灯光下闪着光泽我们花了一周的时间使用丙 酮酒精氯仿和乙醚等有机溶剂提取所需的磷脂 当时的情况就是这样买不到东西那就自己做哪怕这意味,institution,1,0.0,0,1
小段质粒dna一种来自细菌细胞质的小型环状双链dna并将其 传递到哺乳动物细胞中这项工作我们是在体外细胞培养基中而 非活体哺乳动物体内进行的,institution,1,0.0,0,1
转录后 mrna会离开细胞,institution,1,0.0,0,1
人很难真正理解他们日益依赖的药物是如何工作的有多少糖尿 病患者了解维持他们生命的胰岛素很可能就是通过将人类基因转入,institution,1,0.0,0,1
释放一类名为干扰素的蛋白质 干扰素于1957年被发现具有多种功能但它们因其“干扰,institution,1,0.0,0,1
现在想象一下如果有人可以在实验室中合成2-5a再想象 一下如果有人可以用脂质体将2-5a递送到细胞中这可能是一种,institution,1,0.0,0,1
序通过这些程序我们可以检测2,institution,1,0.0,0,1
研究他们试图回答哪些重大问题例如我去了遗传学系的一个 实验室了解他们如何培养细胞我这才发现在这个实验室中 他们使用吉姆萨染色剂来观察细胞内的染色体这是我从来没有见 过的我还回到了与伊娃和艾尔诺一起工作过的脂质实验室他们,institution,1,0.0,0,1
除了科学还是科学 在我看来这一切都很重要一切都是相关的即使暂时还不 相关有一天也可能会相关我不想错过任何事情,institution,1,0.0,0,1
它们很微小也没太多的东西病毒就是一小条遗传物质通,institution,1,0.0,0,1
完全停止工作生物研究中心的同事会注意到我的缺席然后他们,institution,1,0.0,0,1
我们会讨论未来 我曾多次告诉他 我决不会放弃工 作 不会为了配合他或其他人的事务而放弃工作 工作是我优先,institution,1,0.0,0,1
我从来都不是一个喜欢婴儿的人当我的朋友或同学待在孩子 们身边时我观察到他们会靠得很近用一种他们平时从未使用过 的奇怪的尖声细语我还注意到母亲们开始用第三人称谈论自己,institution,1,0.0,0,1
你在看着妈妈吗没错 给妈妈笑一个—就好像她们不能既是母,institution,1,0.0,0,1
来时医生喊道“一个漂亮的男孩”几分钟后婴儿的身子滑,institution,1,0.0,0,1
这是正常的,institution,1,0.0,0,1
皮疹正在改善 但请继续,institution,1,0.0,0,1
以合成2-5a这种短小的rna分子有望成为抗病毒药物并且我们,institution,1,0.0,0,1
虽然这一点对于提高细胞工作效率很有帮助但它确实给rna 研究人员制造了难题 我的许多科学家同事都说不可能研究rna在很长一段时间,institution,1,0.0,0,1
行标记实验结束后我们要清洗那些试管因为我们重复使用了,institution,1,0.0,0,1
想起了从汉斯,institution,1,0.0,0,1
我们去美国那天苏珊带上了那个毛绒玩具熊 有时这些文章甚至配上了那个玩具熊的照片一只普通的金 棕色小熊有着玻璃纽扣眼睛红布做的嘴巴永远保持微笑它的 棉绒皮毛已经磨得旧旧的这个细微之处透露了一个秘密有个孩 子深深地爱着它但没有任何其他迹象表明这只玩具熊还曾隐藏 过其他的秘密,institution,1,0.0,0,1
强免疫力和提供能量我不知道这些补充剂是否能实现其制造商所 声称的功效因为食品补充剂是作为食品受到监管的监管部门仅 评估其安全性而不评估其功效 虫草素是一种与腺苷具有相同碱基腺嘌呤的核苷事实,institution,1,0.0,0,1
我的论文表明我可以帮助他进行他所需的用以测量2,institution,1,0.0,0,1
在研究和医学方面 我计划工作学习一年便返回匈牙利再不离开事情的发展,institution,1,0.0,0,1
了口气把玩具熊拉得更近一些更紧地依偎着贝拉我知道她珍,institution,1,0.0,0,1
现在这里是我们的家 街道变得更加安静和幽暗,institution,1,0.0,0,1
个庞大的郊区公寓综合体占地100多英亩有1000个单元说实,institution,1,0.0,0,1
画面最终会形成但这需要时间 到达林伍德花园几个小时后我就开始了我的新工作苏哈多,institution,1,0.0,0,1
一件小事南希只比我大几岁热情友好有着小学老师般令人愉 快的办事效率事实上她的确做过小学老师后来在实验室里找,institution,1,0.0,0,1
几天后我们来到了郊外一个陌生社区的一栋房子门口门开 了站着一对比我们年长20岁左右的夫妇二人笑容满面他们是 拉斯洛 巴吉和贝蒂,institution,1,0.0,0,1
如果这是必要的 学术研究本质上是讲求等级的它很像一个小公司在最高,institution,1,0.0,0,1
但组织架构不是文化在这种基本安排中存在着不同程度的等,institution,1,0.0,0,1
她在那里的时候我每周打一次电话那时长途电话费太贵 了当她跟我讲烘焙跟我讲她吃到了我儿时最爱的点心鹅掌蛋糕 时我可以听出她声音中的笑意她讲到她怎么抱住我母亲的鸡,institution,1,0.0,0,1
时看不到天空 那是1987年美国即将迎来一次新的选举也许这可以解决 资金问题也许里根时代公众对科学的支持率下降只是暂时的 是一个小波折领先的民主党候选人加里,institution,1,0.0,0,1
我换实验室但这会改变什么吗我不确定等我回到美国时苏,institution,1,0.0,0,1
如果我没有苏哈多尔尼克的推荐信 我就必须去找 想到这里我就知道答案了我必须去找一个能够理解我为什,institution,1,0.0,0,1
生活不像地理生活中没有中间地带只有桥梁在我生命 中的这段时间里,institution,1,0.0,0,1
松尽管这是一次面试但埃利奥特兴致勃勃充满热情似乎没 有什么比坐在我身边和我交谈是他更愿意做的了他让我觉得他,institution,1,0.0,0,1
但我想我看到了他的微笑 我静静地等待着他逐页翻阅看着我对一个又一个实验的记,institution,1,0.0,0,1
录最后他拿起了一张x射线胶片这是北方印迹,institution,1,0.0,0,1
对我来说不是问题我拥有临床医生所不具备的研究技能此外,institution,1,0.0,0,1
我们在被割伤后会因失血过多而死然而在错误的情况下血栓,institution,1,0.0,0,1
感兴趣他的想法是如果我们能够识别和分离尿激酶受体一种 与尿激酶结合的蛋白质测出它的基因序列核苷碱基的顺 序我们就可以在术后将这些受体递送到手术部位的组织尿激 酶受体的存在会增强该区域的尿激酶作用降低该部位血栓形成的,institution,1,0.0,0,1
戴维看起来是一个足够好的年轻人他魅力过人自信满满,institution,1,0.0,0,1
索博尔但宾大的这些医学生很快就让我心烦意乱他们经,institution,1,0.0,0,1
如此明显而愚蠢的错误我大为吃惊“你们在想什么呢?”我骂 了他们“如果你们在转录之前破坏了dna,institution,1,0.0,0,1
我提醒自己必须为我所拥有的一切而努力而且我毫无怨言 地做到了这一点我提醒自己我在戴维这个年纪时已经在没有 任何人帮助的情况下从零开始建立了一个完整的生物化学实验,institution,1,0.0,0,1
室我曾与雅诺什,institution,1,0.0,0,1
虽然我们共用的实验室空间不大但我们决定凑合着用无论 我们中的谁拥有什么都会与另一个人分享我们都没有独立的预,institution,1,0.0,0,1
公认为少年得志者来宾大之前他在36岁那年就升任密歇根大学,institution,1,0.0,0,1
部分 相形之下mrna疗法不会对细胞产生持久的改变,institution,1,0.0,0,1
事实上我从未感受到朱迪的支持遑论尊重开会时她似 乎总是在对埃利奥特说话而不对我说话甚至在我们讨论我的研 究工作时她也几乎从来不看我一眼她很少问有关我的研究的问 题我感觉她认为这没什么价值 与此同时奇怪的事情不断发生例如朱迪也参加了与吉姆,institution,1,0.0,0,1
这只是一件小事但令人不舒服 还有一次朱迪建议我不要再用母语和匈牙利同事交谈暗示,institution,1,0.0,0,1
的最新情况并告诉我她学会制作了哪些新食物铁幕掀开后她,institution,1,0.0,0,1
我都在心里记住,institution,1,0.0,0,1
几年后一位去天普大学工作的同事邀请我回那里做场讲座讲座,institution,1,0.0,0,1
要他为自己的行为道歉或者悔恨呢我确信唯一的结果就是我 会永远等待我的某一部分将永远停留在1988年受到一个甚至已 经不在那里的人的威胁我最终会像“刻毒先生”一样满腹委,institution,1,0.0,0,1
衔从来没有人需要这样的头衔我们正处于未知之地 毫无疑问将被降级但问题还是那个如果我留下来呢 到了2月我有了一个新头衔高级研究员贝拉仍在匈牙,institution,1,0.0,0,1
怎么办我给当时的总统比尔 克林顿写信我给第一夫人希拉里,institution,1,0.0,0,1
埃斯特凡的扭转节拍迪士尼 电影风中奇缘的主题曲风的色彩和阿甘正传的主题 曲几个参加班级旅行的孩子走近苏珊想了解她在抗议什么,institution,1,0.0,0,1
场没有赌注的游戏中彻底迷失自己但孩子们可能根本不会记得那 一天我喜欢所有那些“她能不能做到”的时刻当一个年轻运动 员的机会到来时你不知道她是否有能力迎接这个挑战很多时 候她没有但偶尔某个运动员会给你带来惊喜每到这个时,institution,1,0.0,0,1
